Ï,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
11432,11433,1792,LA-00021,NEW ORLEANS,70122,ORLEANS,LA,9370,9370,0,9400,9400,0
11432,11433,1792,LA-00021,NEW ORLEANS,70124,ORLEANS,LA,25167,19082,6085,0,0,0
11432,11433,1792,LA-00021,NEW ORLEANS,70126,ORLEANS,LA,35432,35432,0,20100,20100,0
11432,11433,1792,LA-00021,NEW ORLEANS,70127,ORLEANS,LA,26504,26504,0,0,0,0
11432,11433,1792,LA-00021,NEW ORLEANS,70128,ORLEANS,LA,15672,15672,0,14000,14000,0
11432,11433,1792,LA-00021,NEW ORLEANS,70129,ORLEANS,LA,41557,30127,11430,16100,5500,10600
11432,11433,1792,LA-00021,NEW ORLEANS,70131,ORLEANS,LA,24743,11623,13120,12400,11300,1100
11432,11433,1792,LA-00021,PATTERSON,70392,SAINT MARY,LA,102323,82063,20260,94900,48400,20300
11432,11433,1792,LA-00021,PECAN ISLAND,70548,VERMILION,LA,40102,35822,4280,0,0,0
11432,11433,1792,LA-00021,PONCHATOULA,70454,TANGIPAHOA,LA,153330,113630,39700,47800,44300,3500
11432,11433,1792,LA-00021,PORT SULPHUR,70083,PLAQUEMINES,LA,102728,82403,20325,72200,65900,6300
11432,11433,1792,LA-00021,RACELAND,70394,LAFOURCHE,LA,94732,87382,7350,12600,11500,1100
11432,11433,1792,LA-00021,RAGLEY,70657,BEAUREGARD,LA,107110,104080,3030,83300,80800,2500
11432,11433,1792,LA-00021,RAYNE,70578,ACADIA,LA,28227,27927,300,9900,9600,300
11432,11433,1792,LA-00021,RAYNE,70578,VERMILION,LA,19338,18838,500,0,0,0
11432,11433,1792,LA-00021,RIVER RIDGE,70123,JEFFERSON,LA,15668,10468,5200,0,0,0
11432,11433,1792,LA-00021,ROANOKE,70581,JEFFERSON DAVIS,LA,12807,11107,1700,12800,11100,1700
11432,11433,1792,LA-00021,ROSELAND,70456,TANGIPAHOA,LA,23736,18061,5675,9500,7800,1700
11432,11433,1792,LA-00021,SCHRIEVER,70395,TERREBONNE,LA,143595,120445,23150,0,0,0
11432,11433,1792,LA-00021,SLIDELL,70458,SAINT TAMMANY,LA,77804,74716,3088,0,0,0
11432,11433,1792,LA-00021,SLIDELL,70460,SAINT TAMMANY,LA,51792,38925,12867,39000,26200,12800
11432,11433,1792,LA-00021,SPRINGFIELD,70462,LIVINGSTON,LA,265528,209153,56375,14000,13000,1000
11432,11433,1792,LA-00021,ST MARTINVLLE,70582,SAINT MARTIN,LA,25962,14912,11050,0,0,0
11432,11433,1792,LA-00021,STARKS,70661,BEAUREGARD,LA,47176,39151,8025,14000,12100,1900
11432,11433,1792,LA-00021,STARKS,70661,CALCASIEU,LA,31670,28370,3300,17200,14400,2800
11432,11433,1792,LA-00021,SULHPUR,70665,CALCASIEU,LA,13761,13211,550,0,0,0
11432,11433,1792,LA-00021,SULPHUR,70663,CALCASIEU,LA,2698417,2039158,659259,1194300,889900,304400
11432,11433,1792,LA-00021,SULPHUR,70665,CALCASIEU,LA,6915173,4871872,2043301,2439500,1723100,716400
11432,11433,1792,LA-00021,THERIOT,70397,TERREBONNE,LA,1908917,1212963,695954,600500,393200,207300
11432,11433,1792,LA-00021,THIBODAUX,70301,LAFOURCHE,LA,235508,212038,23470,77300,76700,600
11432,11433,1792,LA-00021,THIBODAUX,70301,TERREBONNE,LA,176399,145099,31300,100700,71900,28800
11432,11433,1792,LA-00021,TICKFAW,70466,TANGIPAHOA,LA,15583,15183,400,11500,11100,400
11432,11433,1792,LA-00021,VENICE,70091,PLAQUEMINES,LA,19315,19315,0,0,0,0
11432,11433,1792,LA-00021,VINTON,70668,CALCASIEU,LA,816764,678879,137885,345600,292900,52700
11432,11433,1792,LA-00021,WAGGAMAN,70094,JEFFERSON,LA,1849,1849,0,0,0,0
11432,11433,1792,LA-00021,WALKER,70785,LIVINGSTON,LA,10666,9466,1200,0,0,0
11432,11433,1792,LA-00021,WELSH,70591,JEFFERSON DAVIS,LA,174723,174173,550,92400,91800,600
11432,11433,1792,LA-00021,WESTLAKE,70669,CALCASIEU,LA,2300425,1519195,781230,991200,612200,379000
11432,11433,1792,LA-00021,WESTWEGO,70094,JEFFERSON,LA,78553,68978,9575,44100,43500,600
11449,11450,1795,IN-00026,AURORA,47001,DEARBORN,IN,20212,20212,0,0,0,0
11449,11450,1795,IN-00026,AUSTIN,47102,SCOTT,IN,25073,24848,225,3600,3500,100
11449,11450,1795,IN-00026,BORDEN,47106,CLARK,IN,33560,31190,2370,26400,26400,0
11449,11450,1795,IN-00026,BUTLERVILLE,47223,JENNINGS,IN,120551,118651,1900,116300,114400,1900
11449,11450,1795,IN-00026,CANNELTON,47520,PERRY,IN,19010,19010,0,11600,11600,0
11449,11450,1795,IN-00026,CHARLESTOWN,47111,CLARK,IN,98649,80971,17678,39100,29800,9300
11449,11450,1795,IN-00026,CHESTERTON,46304,PORTER,IN,337603,270593,67010,220000,177800,42200
11449,11450,1795,IN-00026,CLARKSVILLE,47129,CLARK,IN,54460,53140,1320,38200,36900,1300
11449,11450,1795,IN-00026,CORYDON,47112,HARRISON,IN,244635,235930,8705,121500,119500,2000
11449,11450,1795,IN-00026,CROWN POINT,46307,LAKE,IN,447294,308899,138395,188700,116700,72000
11449,11450,1795,IN-00026,DEPAUW,47115,HARRISON,IN,64005,64005,0,6900,6900,0
11449,11450,1795,IN-00026,DYER,46311,LAKE,IN,1515869,934601,581268,601300,346800,254500
11449,11450,1795,IN-00026,EAST CHICAGO,46312,LAKE,IN,609986,453088,156898,350000,259400,90600
11449,11450,1795,IN-00026,ENGLISH,47118,CRAWFORD,IN,46800,46800,0,0,0,0
11449,11450,1795,IN-00026,EVANSTON,47531,SPENCER,IN,25333,25333,0,25400,25400,0
11449,11450,1795,IN-00026,EVANSVILLE,47711,VANDERBURGH,IN,17366,17366,0,0,0,0
11449,11450,1795,IN-00026,FLOYDS KNOBS,47119,FLOYD,IN,377670,372570,5100,205100,200000,5100
11449,11450,1795,IN-00026,GARY,46402,LAKE,IN,58024,49164,8860,11800,10700,1100
11449,11450,1795,IN-00026,GARY,46403,LAKE,IN,527063,337513,189550,306600,195900,110700
11449,11450,1795,IN-00026,GARY,46404,LAKE,IN,761504,595574,165930,283500,210000,73500
11449,11450,1795,IN-00026,GARY,46406,LAKE,IN,463660,367075,96585,365100,304000,61100
11449,11450,1795,IN-00026,GARY,46407,LAKE,IN,346515,238065,108450,256700,176700,80000
11449,11450,1795,IN-00026,GARY,46408,LAKE,IN,2209557,1492918,716639,1234900,781000,449100
11449,11450,1795,IN-00026,GARY,46409,LAKE,IN,1242437,802572,439865,603100,351400,251700
11449,11450,1795,IN-00026,GARY,46410,LAKE,IN,100821,71151,29670,47700,33800,13900
11449,11450,1795,IN-00026,GARY,46493,LAKE,IN,26304,26304,0,26000,26000,0
11449,11450,1795,IN-00026,GEORGETOWN,47122,FLOYD,IN,53071,53071,0,7000,7000,0
11449,11450,1795,IN-00026,GREENVILLE,47124,FLOYD,IN,23886,23886,0,0,0,0
11449,11450,1795,IN-00026,GREENVILLE,47124,HARRISON,IN,7685,7685,0,7700,7700,0
11449,11450,1795,IN-00026,GRIFFITH,46319,LAKE,IN,446218,316143,130075,217400,138000,79400
11449,11450,1795,IN-00026,HAMMOND,36323,LAKE,IN,13400,8600,4800,0,0,0
11449,11450,1795,IN-00026,HAMMOND,46320,LAKE,IN,234301,171276,63025,97700,80600,17100
11449,11450,1795,IN-00026,HAMMOND,46323,LAKE,IN,254682,177962,76720,152100,100400,51700
11449,11450,1795,IN-00026,HAMMOND,46324,LAKE,IN,475545,340037,135508,260300,188600,71700
11449,11450,1795,IN-00026,HAMMOND,46327,LAKE,IN,83574,60619,22955,54400,38500,15900
11449,11450,1795,IN-00026,HANOVER,47243,JEFFERSON,IN,25487,25487,0,24300,24300,0
11449,11450,1795,IN-00026,HEBRON,46341,PORTER,IN,509344,366719,142625,257400,152500,104900
11449,11450,1795,IN-00026,HIGHLAND,46322,LAKE,IN,471262,339547,131715,254600,173800,80800
11449,11450,1795,IN-00026,HOBART,46342,LAKE,IN,1320290,902345,417945,743800,512600,231200
11449,11450,1795,IN-00026,HOBART,46342,PORTER,IN,100871,89921,10950,0,0,0
11449,11450,1795,IN-00026,JEFFERSONVILLE,47130,CLARK,IN,298156,240221,57935,132300,97900,34400
11449,11450,1795,IN-00026,KOUTS,46347,PORTER,IN,70059,51964,18095,20000,13600,6400
11449,11450,1795,IN-00026,LA PORTE,46350,LA PORTE,IN,1001231,769781,231450,427200,339100,88100
11449,11450,1795,IN-00026,LAKE STATION,46405,LAKE,IN,2450890,1645385,805505,1004400,625500,378900
11449,11450,1795,IN-00026,LAPORTE,46350,LA PORTE,IN,32338,22568,9770,13400,5800,7600
11449,11450,1795,IN-00026,LAWRENCEBURG,47025,DEARBORN,IN,13731,13731,0,9900,9900,0
11449,11450,1795,IN-00026,LEXINGTON,47138,JEFFERSON,IN,126178,122473,3705,73600,71800,1800
11449,11450,1795,IN-00026,LEXINGTON,47138,SCOTT,IN,23148,22578,570,14000,13500,500
11449,11450,1795,IN-00026,LONG BEACH,46360,LA PORTE,IN,12139,10139,2000,12200,10200,2000
11449,11450,1795,IN-00026,LOWELL,46356,LAKE,IN,53125,36300,16825,13200,3700,9500
11449,11450,1795,IN-00026,MADISON,47250,JEFFERSON,IN,263573,233593,29980,159800,130100,29700
11449,11450,1795,IN-00026,MAGNET,47520,PERRY,IN,23886,23886,0,0,0,0
11449,11450,1795,IN-00026,MARENGO,47140,CRAWFORD,IN,12055,12055,0,0,0,0
11449,11450,1795,IN-00026,MEMPHIS,47143,CLARK,IN,9928,9928,0,0,0,0
11449,11450,1795,IN-00026,MERRILLVILLE,46410,LAKE,IN,4758480,3188340,1570140,2394700,1356300,802400
11449,11450,1795,IN-00026,MICHIGAN CITY,46360,LA PORTE,IN,491055,387130,103925,247500,187900,59600
11449,11450,1795,IN-00026,MICHIGAN CITY,46360,PORTER,IN,9226,7126,2100,0,0,0
11449,11450,1795,IN-00026,MILLTOWN,47145,CRAWFORD,IN,5605,5495,110,2700,2600,100
11449,11450,1795,IN-00026,MISHAWAKA,46544,ST JOSEPH,IN,8525,8525,0,8100,8100,0
11449,11450,1795,IN-00026,MUNSTER,46321,LAKE,IN,27498455,18402628,9095827,11848300,7431900,4333200
11449,11450,1795,IN-00026,MUNSTER,46394,LAKE,IN,81098,52398,28700,0,0,0
11449,11450,1795,IN-00026,NEW ALBANY,47150,FLOYD,IN,45354,42184,3170,14100,14100,0
11449,11450,1795,IN-00026,NEW CARLISLE,46552,ST JOSEPH,IN,36337,34837,1500,33200,31700,1500
11449,11450,1795,IN-00026,NEW SALISBURY,47161,HARRISON,IN,26407,23914,2493,12900,12900,0
11449,11450,1795,IN-00026,NORTH VERNON,47265,JENNINGS,IN,137801,132996,4805,55900,55900,0
11449,11450,1795,IN-00026,PEKIN,47165,WASHINGTON,IN,23910,23910,0,0,0,0
11449,11450,1795,IN-00026,PORTAGE,46368,PORTER,IN,806391,581861,224530,419600,286400,133200
11449,11450,1795,IN-00026,PORTER,46304,PORTER,IN,30522,17022,13500,17800,13800,4000
11449,11450,1795,IN-00026,ROLLING PRAIRIE,46371,LA PORTE,IN,127595,94545,33050,108200,76200,32000
11449,11450,1795,IN-00026,SAINT JOHN,46373,LAKE,IN,107184,77359,29825,68500,38700,29800
11449,11450,1795,IN-00026,SALEM,47167,WASHINGTON,IN,30955,30955,0,0,0,0
11449,11450,1795,IN-00026,SCHERERVILLE,46375,LAKE,IN,629612,446692,182920,207100,122900,84200
11449,11450,1795,IN-00026,SCOTTSBURG,47170,SCOTT,IN,36479,34929,1550,8500,6900,1600
11449,11450,1795,IN-00026,SELLERSBURG,47172,CLARK,IN,179,29,150,0,0,0
11449,11450,1795,IN-00026,SOUTH BEND,46617,ST JOSEPH,IN,2462,2462,0,2500,2500,0
11449,11450,1795,IN-00026,SOUTH BEND,46619,ST JOSEPH,IN,7147,6047,1100,7200,6100,1100
11449,11450,1795,IN-00026,SOUTH BEND,46628,ST JOSEPH,IN,28622,26272,2350,0,0,0
11449,11450,1795,IN-00026,SOUTH BEND,46635,ST JOSEPH,IN,9585,9025,560,0,0,0
11449,11450,1795,IN-00026,SOUTH BEND,46637,ST JOSEPH,IN,13567,13292,275,12500,12200,300
11449,11450,1795,IN-00026,TELL CITY,47586,PERRY,IN,38570,38570,0,21700,21700,0
11449,11450,1795,IN-00026,TENNYSON,47637,WARRICK,IN,198758,195308,3450,222200,166400,3500
11449,11450,1795,IN-00026,TRAIL CREEK,46360,LA PORTE,IN,11168,9318,1850,10400,8600,1800
11449,11450,1795,IN-00026,UNDERWOOD,47177,CLARK,IN,3562,3562,0,2800,2800,0
11449,11450,1795,IN-00026,VALPARAISO,46383,PORTER,IN,628768,474569,154199,319900,267300,52600
11449,11450,1795,IN-00026,VALPARAISO,46385,PORTER,IN,442677,353707,88970,293900,235400,58500
11449,11450,1795,IN-00026,WESTVILLE,46391,PORTER,IN,25304,21529,3775,0,0,0
11449,11450,1795,IN-00026,WHEATFIELD,46392,PORTER,IN,77630,61275,16355,0,0,0
11449,11450,1795,IN-00026,WHITING,46394,LAKE,IN,126222,82862,43360,49900,30000,19900
11456,11457,,NM-00007,RUIDOSO,88345,LINCOLN,NM,588825,447525,141300,346100,252900,93200
11456,11457,,NM-00007,RUIDOSO DOWNS,88346,LINCOLN,NM,49812,49812,0,50000,50000,0
11458,11459,1794,MS-00024,BAY SAINT LOUIS,39520,HANCOCK,MS,787381,443741,343640,133000,75200,57800
11458,11459,1794,MS-00024,BAY ST LOUIS,39520,HANCOCK,MS,319352,226667,92685,38800,15900,22900
11458,11459,1794,MS-00024,BAY ST. LOUIS,39520,HANCOCK,MS,48123,13248,34875,39700,10800,28900
11458,11459,1794,MS-00024,BILOXI,39530,HARRISON,MS,67908,49908,18000,26700,18700,8000
11458,11459,1794,MS-00024,BILOXI,39532,HARRISON,MS,33037,16037,17000,0,0,0
11458,11459,1794,MS-00024,CENTREVILLE,39631,WILKINSON,MS,67918,64718,3200,0,0,0
11458,11459,1794,MS-00024,CROSBY,39633,WILKINSON,MS,127824,123499,4325,125100,120800,4300
11458,11459,1794,MS-00024,DIAMONDHEAD,39525,HANCOCK,MS,121827,88927,32900,108700,80800,27900
11458,11459,1794,MS-00024,GREENVILLE,38701,WASHINGTON,MS,666154,426284,239870,350700,235000,104600
11458,11459,1794,MS-00024,GREENVILLE,38703,WASHINGTON,MS,1154438,898138,256300,775200,592300,182900
11458,11459,1794,MS-00024,GULFPORT,39501,HARRISON,MS,30586,28936,1650,4500,4500,0
11458,11459,1794,MS-00024,GULFPORT,39503,HARRISON,MS,47854,44179,3675,15800,15800,0
11458,11459,1794,MS-00024,GULFPORT,39507,HARRISON,MS,63540,47495,16045,46000,43600,2400
11458,11459,1794,MS-00024,KILN,39556,HANCOCK,MS,175149,146798,28351,100200,85900,14300
11458,11459,1794,MS-00024,LAKESHORE,39558,HANCOCK,MS,31528,22728,8800,0,0,0
11458,11459,1794,MS-00024,LONG BEACH,39560,HARRISON,MS,14603,6053,8550,0,0,0
11458,11459,1794,MS-00024,NATCHEZ,39120,ADAMS,MS,1033004,903569,129435,646900,462800,104300
11458,11459,1794,MS-00024,PASS CHRISTIAN,39571,HARRISON,MS,299147,179654,119493,99000,84000,15000
11458,11459,1794,MS-00024,PEARLINGTON,39527,HANCOCK,MS,36825,24475,12350,0,0,0
11458,11459,1794,MS-00024,PEARLINGTON,39572,HANCOCK,MS,203721,78821,124900,33700,12200,21500
11458,11459,1794,MS-00024,ROXIE,39661,ADAMS,MS,71495,62095,9400,0,0,0
11458,11459,1794,MS-00024,SAUCIER,39574,HARRISON,MS,55566,55566,0,55600,55600,0
11458,11459,1794,MS-00024,WAVELAND,39576,HANCOCK,MS,36865,29915,6950,0,0,0
